order_id,restaurant_id,driver_id,order_datetime,order_date,order_hour,day_of_week,is_weekend,status,num_items,subtotal_lkr,delivery_fee_lkr,discount_lkr,total_lkr,commission_lkr,payment_method,delivery_time_min,cancel_reason,customer_rated,customer_rating
ORD007563,R060,D172,2024-02-10 12:09:00,2024-02-10,12,Saturday,1,Delivered,4,2768.87,124.68,0.0,2893.55,675.6,Cash,25.3,,1,
ORD007564,R067,D128,2024-02-10 22:38:00,2024-02-10,22,Saturday,1,Delivered,2,1295.43,148.08,0.0,1443.51,299.24,Corporate,18.6,,1,4.2
ORD007565,R111,D095,2024-02-10 08:26:00,2024-02-10,8,Saturday,1,Delivered,5,3062.87,142.76,0.0,3205.63,784.09,Card,23.1,,0,
ORD007566,R184,D121,2024-02-10 19:32:00,2024-02-10,19,Saturday,1,Delivered,3,3276.61,222.67,574.96,2924.32,953.49,UberCash,45.6,,0,
ORD007567,R104,D291,2024-02-10 10:42:00,2024-02-10,10,Saturday,1,Delivered,3,2246.64,84.7,0.0,2331.34,527.96,UberCash,28.8,,1,4.4
ORD007568,R163,D100,2024-02-10 17:15:00,2024-02-10,17,Saturday,1,Refunded,1,591.64,162.2,0.0,753.84,132.53,Corporate,,Timeout,0,
ORD007569,R137,D214,2024-02-10 13:55:00,2024-02-10,13,Saturday,1,Delivered,1,205.11,244.13,0.0,449.24,37.33,Cash,26.7,,0,
ORD007570,R093,D042,2024-02-10 12:57:00,2024-02-10,12,Saturday,1,Delivered,5,3970.55,122.01,622.4,3470.16,1052.2,Corporate,44.7,,0,
ORD007571,R030,D064,2024-02-10 21:17:00,2024-02-10,21,Saturday,1,Delivered,4,1186.16,152.95,0.0,1339.11,239.6,UberCash,23.2,,0,
ORD007572,R142,D279,2024-02-10 22:08:00,2024-02-10,22,Saturday,1,Delivered,1,675.4,133.04,0.0,808.44,178.31,Corporate,23.4,,0,4.3
ORD007573,R025,D230,2024-02-10 20:11:00,2024-02-10,20,Saturday,1,Delivered,4,9243.77,244.06,1405.62,8082.21,2865.57,Card,36.9,,1,3.4
ORD007574,R041,D166,2024-02-10 14:37:00,2024-02-10,14,Saturday,1,Delivered,1,281.45,101.18,0.0,382.63,56.85,Card,34.7,,1,4.8
ORD007575,R006,D244,2024-02-10 17:24:00,2024-02-10,17,Saturday,1,Delivered,4,9631.03,138.86,0.0,9769.89,2879.68,Card,42.0,,0,4.5
ORD007576,R124,D294,2024-02-10 09:10:00,2024-02-10,9,Saturday,1,Delivered,2,1880.63,152.56,0.0,2033.19,558.55,Corporate,36.8,,0,
ORD007577,R098,D051,2024-02-10 17:50:00,2024-02-10,17,Saturday,1,Cancelled,5,10411.61,147.61,0.0,10559.22,3019.37,Corporate,,Customer cancelled,0,
ORD007578,R107,D227,2024-02-10 09:20:00,2024-02-10,9,Saturday,1,Refunded,4,3724.77,209.07,0.0,3933.84,1106.26,Cash,,Driver unavailable,0,
ORD007579,R037,D190,2024-02-10 13:37:00,2024-02-10,13,Saturday,1,Delivered,4,2079.14,108.9,0.0,2188.04,467.81,UberCash,42.7,,1,
ORD007580,R025,D151,2024-02-10 10:32:00,2024-02-10,10,Saturday,1,Delivered,4,8950.89,131.7,0.0,9082.59,2774.78,Cash,54.9,,1,4.4
ORD007581,R101,D062,2024-02-10 17:58:00,2024-02-10,17,Saturday,1,Cancelled,4,2678.64,239.77,0.0,2918.41,691.09,Cash,,,0,
ORD007582,R026,D196,2024-02-10 21:54:00,2024-02-10,21,Saturday,1,Cancelled,5,3476.08,91.69,0.0,3567.77,806.45,Corporate,,Restaurant rejected,0,
ORD007583,R139,D151,2024-02-10 11:53:00,2024-02-10,11,Saturday,1,Delivered,1,1740.19,213.39,275.27,1678.31,473.33,Card,58.7,,0,3.0
ORD007584,R033,D244,2024-02-10 10:14:00,2024-02-10,10,Saturday,1,Delivered,2,4667.05,209.93,0.0,4876.98,1306.77,Corporate,47.7,,1,
ORD007585,R065,D134,2024-02-10 23:08:00,2024-02-10,23,Saturday,1,Cancelled,3,1930.12,155.12,149.01,1936.23,501.83,Corporate,,Restaurant rejected,0,
ORD007586,R066,D089,2024-02-10 13:09:00,2024-02-10,13,Saturday,1,Delivered,2,3009.62,106.04,0.0,3115.66,896.87,Corporate,42.6,,1,3.5
ORD007587,R187,D289,2024-02-10 09:03:00,2024-02-10,9,Saturday,1,Delivered,1,306.76,207.25,34.36,479.65,56.44,Cash,25.6,,1,
ORD007588,R196,D033,2024-02-10 09:18:00,2024-02-10,9,Saturday,1,Delivered,2,1108.49,165.64,0.0,1274.13,277.12,Cash,43.0,,0,
ORD007589,R010,D159,2024-02-10 09:45:00,2024-02-10,9,Saturday,1,Cancelled,1,481.82,162.88,0.0,644.7,128.65,Corporate,,Driver unavailable,0,
ORD007590,R065,D196,2024-02-10 11:18:00,2024-02-10,11,Saturday,1,Delivered,3,2731.67,101.34,480.38,2352.63,710.23,Corporate,45.4,,1,4.0
ORD007591,R190,D002,2024-02-10 14:05:00,2024-02-10,14,Saturday,1,Delivered,4,902.53,114.86,0.0,1017.39,192.24,Card,23.9,,1,4.8
ORD007592,R137,D086,2024-02-10 15:56:00,2024-02-10,15,Saturday,1,Delivered,5,1215.99,248.59,0.0,1464.58,221.31,Cash,21.9,,1,4.1
ORD007593,R115,D112,2024-02-10 20:28:00,2024-02-10,20,Saturday,1,Cancelled,1,203.06,137.49,0.0,340.55,39.39,UberCash,,Customer cancelled,0,
ORD007594,R118,D018,2024-02-10 16:05:00,2024-02-10,16,Saturday,1,Delivered,5,2343.55,183.67,245.44,2281.78,449.96,Corporate,19.7,,0,4.2
ORD007595,R099,D210,2024-02-10 11:07:00,2024-02-10,11,Saturday,1,Delivered,5,3477.8,154.75,530.2,3102.35,834.67,Card,33.1,,1,4.4
ORD007596,R004,D182,2024-02-10 10:31:00,2024-02-10,10,Saturday,1,Delivered,4,2556.56,220.61,0.0,2777.17,659.59,Corporate,42.9,,1,
ORD007597,R185,D058,2024-02-10 13:31:00,2024-02-10,13,Saturday,1,Delivered,2,2596.9,117.73,0.0,2714.63,768.68,Card,33.0,,0,3.8
ORD007598,R118,D263,2024-02-10 13:30:00,2024-02-10,13,Saturday,1,Delivered,3,1540.09,214.49,248.23,1506.35,295.7,Card,29.5,,1,3.2
ORD007599,R152,D138,2024-02-10 14:35:00,2024-02-10,14,Saturday,1,Delivered,3,4615.5,248.54,624.04,4240.0,1310.8,Cash,27.5,,1,3.6
ORD007600,R122,D281,2024-02-10 22:19:00,2024-02-10,22,Saturday,1,Delivered,5,9558.26,172.43,0.0,9730.69,2924.83,Corporate,35.5,,1,
ORD007601,R047,D045,2024-02-10 10:39:00,2024-02-10,10,Saturday,1,Delivered,5,11131.58,97.1,0.0,11228.68,3306.08,UberCash,58.3,,0,3.8
ORD007602,R110,D123,2024-02-10 23:30:00,2024-02-10,23,Saturday,1,Delivered,5,6265.04,125.17,243.43,6146.78,1992.28,Corporate,28.3,,1,4.4
ORD007603,R143,D233,2024-02-10 06:55:00,2024-02-10,6,Saturday,1,Delivered,2,1455.31,232.77,3.09,1684.99,349.27,Corporate,39.2,,1,
ORD007604,R070,D139,2024-02-10 22:56:00,2024-02-10,22,Saturday,1,Delivered,3,2038.07,120.5,26.98,2131.59,474.87,Card,18.7,,1,
ORD007605,R041,D091,2024-02-10 13:00:00,2024-02-10,13,Saturday,1,Delivered,5,1020.84,178.67,0.0,1199.51,206.21,UberCash,39.1,,1,
ORD007606,R130,D229,2024-02-10 13:31:00,2024-02-10,13,Saturday,1,Refunded,5,8348.52,98.84,1014.09,7433.27,2646.48,Cash,,Timeout,0,
ORD007607,R183,D131,2024-02-10 09:29:00,2024-02-10,9,Saturday,1,Delivered,5,1001.05,229.8,0.0,1230.85,213.22,Corporate,27.8,,1,
ORD007608,R078,D228,2024-02-10 08:04:00,2024-02-10,8,Saturday,1,Delivered,3,1277.67,224.74,0.0,1502.41,298.97,Corporate,20.7,,1,3.8
ORD007609,R135,D172,2024-02-10 12:20:00,2024-02-10,12,Saturday,1,Delivered,5,11909.17,207.71,2124.14,9992.74,3358.39,UberCash,51.6,,1,
ORD007610,R071,D129,2024-02-10 13:39:00,2024-02-10,13,Saturday,1,Delivered,2,1964.15,152.22,0.0,2116.37,532.28,Card,34.3,,1,3.0
ORD007611,R065,D131,2024-02-10 20:31:00,2024-02-10,20,Saturday,1,Delivered,4,3749.71,105.14,0.0,3854.85,974.92,Card,28.7,,1,3.8
ORD007612,R052,D035,2024-02-10 12:26:00,2024-02-10,12,Saturday,1,Cancelled,1,1769.34,179.81,0.0,1949.15,513.11,Cash,,Timeout,0,
ORD007613,R106,D087,2024-02-10 21:47:00,2024-02-10,21,Saturday,1,Cancelled,2,855.34,185.3,0.0,1040.64,171.07,Card,,Customer cancelled,0,
ORD007614,R042,D227,2024-02-10 19:16:00,2024-02-10,19,Saturday,1,Delivered,1,221.28,191.75,0.0,413.03,40.72,Cash,28.1,,0,4.8
ORD007615,R041,D107,2024-02-10 09:38:00,2024-02-10,9,Saturday,1,Delivered,1,311.08,193.48,0.0,504.56,62.84,Card,20.5,,0,
ORD007616,R105,D087,2024-02-10 03:17:00,2024-02-10,3,Saturday,1,Cancelled,3,1441.49,249.83,0.0,1691.32,331.54,Corporate,,,0,
ORD007617,R072,D076,2024-02-10 20:22:00,2024-02-10,20,Saturday,1,Delivered,2,1423.4,178.9,0.0,1602.3,372.93,Cash,39.5,,1,4.7
ORD007618,R049,D204,2024-02-10 20:39:00,2024-02-10,20,Saturday,1,Delivered,4,832.48,171.71,0.0,1004.19,173.16,Card,28.4,,0,
ORD007619,R199,D174,2024-02-10 13:10:00,2024-02-10,13,Saturday,1,Refunded,2,700.31,168.04,0.0,868.35,151.97,Corporate,,,0,
ORD007620,R066,D033,2024-02-10 13:08:00,2024-02-10,13,Saturday,1,Delivered,2,3962.2,239.89,660.64,3541.45,1180.74,Card,25.5,,1,
ORD007621,R019,D229,2024-02-10 20:38:00,2024-02-10,20,Saturday,1,Delivered,4,7105.64,170.25,854.43,6421.46,2110.38,Card,28.2,,1,3.5
ORD007622,R020,D195,2024-02-10 14:59:00,2024-02-10,14,Saturday,1,Delivered,1,294.5,151.59,0.0,446.09,64.79,Card,40.8,,0,
ORD007623,R035,D015,2024-02-10 09:05:00,2024-02-10,9,Saturday,1,Delivered,5,1217.58,229.98,0.0,1447.56,225.25,Card,27.1,,1,3.5
ORD007624,R124,D274,2024-02-10 14:11:00,2024-02-10,14,Saturday,1,Delivered,4,5635.83,93.69,0.0,5729.52,1673.84,Cash,39.2,,0,
ORD007625,R133,D197,2024-02-10 21:10:00,2024-02-10,21,Saturday,1,Delivered,5,2076.73,218.99,0.0,2295.72,469.34,Cash,34.0,,1,4.7
ORD007626,R066,D213,2024-02-10 13:41:00,2024-02-10,13,Saturday,1,Delivered,2,3680.52,151.14,0.0,3831.66,1096.79,Card,36.4,,0,
ORD007627,R069,D022,2024-02-10 12:17:00,2024-02-10,12,Saturday,1,Delivered,5,635.94,157.14,0.0,793.08,120.83,Cash,37.8,,1,4.2
ORD007628,R105,D188,2024-02-10 16:48:00,2024-02-10,16,Saturday,1,Delivered,2,791.63,108.9,0.0,900.53,182.07,Cash,39.4,,0,3.3
ORD007629,R081,D095,2024-02-10 05:14:00,2024-02-10,5,Saturday,1,Delivered,1,1832.95,240.26,125.46,1947.75,533.39,UberCash,30.0,,0,3.2
ORD007630,R156,D165,2024-02-10 14:02:00,2024-02-10,14,Saturday,1,Delivered,5,675.66,228.79,107.93,796.52,146.62,Corporate,15.3,,0,4.0
ORD007631,R122,D149,2024-02-10 18:21:00,2024-02-10,18,Saturday,1,Delivered,4,8500.53,232.04,1464.05,7268.52,2601.16,Corporate,38.7,,1,
ORD007632,R180,D108,2024-02-10 10:19:00,2024-02-10,10,Saturday,1,Delivered,3,862.33,236.61,0.0,1098.94,158.67,Card,14.9,,1,3.6
ORD007633,R087,D109,2024-02-10 10:09:00,2024-02-10,10,Saturday,1,Delivered,5,1806.25,104.22,0.0,1910.47,373.89,Cash,29.5,,0,4.2
ORD007634,R144,D222,2024-02-10 08:48:00,2024-02-10,8,Saturday,1,Delivered,4,2870.68,127.3,0.0,2997.98,640.16,UberCash,44.4,,0,3.4
ORD007635,R051,D063,2024-02-10 15:30:00,2024-02-10,15,Saturday,1,Cancelled,4,1426.5,139.62,0.0,1566.12,275.31,UberCash,,,0,
ORD007636,R064,D225,2024-02-10 11:24:00,2024-02-10,11,Saturday,1,Delivered,1,657.72,161.49,0.0,819.21,171.01,Corporate,34.6,,1,3.5
ORD007637,R120,D075,2024-02-10 16:43:00,2024-02-10,16,Saturday,1,Delivered,1,1885.94,200.78,9.92,2076.8,535.61,Corporate,51.7,,0,4.3
ORD007638,R157,D243,2024-02-10 21:00:00,2024-02-10,21,Saturday,1,Delivered,2,3418.03,186.72,369.82,3234.93,1086.93,Corporate,51.9,,1,3.5
ORD007639,R104,D181,2024-02-10 11:27:00,2024-02-10,11,Saturday,1,Delivered,2,1955.78,91.43,0.0,2047.21,459.61,Card,36.5,,1,
ORD007640,R079,D031,2024-02-10 21:01:00,2024-02-10,21,Saturday,1,Delivered,3,789.9,220.16,0.0,1010.06,154.82,Cash,36.5,,1,4.0
ORD007641,R034,D130,2024-02-10 09:41:00,2024-02-10,9,Saturday,1,Delivered,5,15446.76,164.19,0.0,15610.95,4896.62,Corporate,33.9,,0,
ORD007642,R137,D183,2024-02-10 13:12:00,2024-02-10,13,Saturday,1,Delivered,2,371.93,235.46,0.0,607.39,67.69,Card,23.1,,0,3.0
ORD007643,R106,D146,2024-02-10 22:38:00,2024-02-10,22,Saturday,1,Delivered,2,911.03,168.35,0.0,1079.38,182.21,Card,36.7,,0,5.0
ORD007644,R119,D128,2024-02-10 19:59:00,2024-02-10,19,Saturday,1,Delivered,4,2414.45,142.0,0.0,2556.45,560.15,Corporate,44.0,,0,
ORD007645,R127,D137,2024-02-10 20:29:00,2024-02-10,20,Saturday,1,Delivered,5,11859.38,241.84,0.0,12101.22,3759.42,Corporate,41.0,,1,4.1
ORD007646,R112,D238,2024-02-10 22:21:00,2024-02-10,22,Saturday,1,Refunded,4,1036.88,149.86,132.85,1053.89,203.23,Card,,Timeout,0,
ORD007647,R067,D231,2024-02-10 01:03:00,2024-02-10,1,Saturday,1,Delivered,2,981.55,81.35,160.75,902.15,226.74,Card,31.8,,1,3.9
ORD007648,R196,D289,2024-02-10 12:28:00,2024-02-10,12,Saturday,1,Delivered,4,1514.72,112.85,171.81,1455.76,378.68,UberCash,17.4,,0,4.2
ORD007649,R098,D223,2024-02-10 11:02:00,2024-02-10,11,Saturday,1,Cancelled,5,10015.24,104.11,0.0,10119.35,2904.42,Cash,,Restaurant rejected,0,
ORD007650,R155,D096,2024-02-10 10:24:00,2024-02-10,10,Saturday,1,Delivered,1,620.06,96.9,120.42,596.54,143.85,Corporate,44.7,,1,4.4
ORD007651,R145,D171,2024-02-10 08:19:00,2024-02-10,8,Saturday,1,Delivered,2,2442.6,199.88,0.0,2642.48,776.75,Card,29.0,,1,
ORD007652,R126,D185,2024-02-10 10:01:00,2024-02-10,10,Saturday,1,Delivered,3,419.33,81.46,0.0,500.79,82.19,Cash,34.4,,1,3.6
ORD007653,R014,D204,2024-02-10 20:08:00,2024-02-10,20,Saturday,1,Delivered,5,13377.38,122.88,0.0,13500.26,4066.72,UberCash,55.0,,1,
ORD007654,R107,D207,2024-02-10 17:54:00,2024-02-10,17,Saturday,1,Delivered,1,1195.08,165.98,171.08,1189.98,354.94,UberCash,29.0,,1,4.7
ORD007655,R008,D016,2024-02-10 13:30:00,2024-02-10,13,Saturday,1,Cancelled,3,7218.54,139.58,0.0,7358.12,2143.91,Corporate,,Customer cancelled,0,
ORD007656,R186,D183,2024-02-10 08:06:00,2024-02-10,8,Saturday,1,Delivered,3,870.21,207.15,0.0,1077.36,190.58,UberCash,22.4,,1,3.9
ORD007657,R037,D213,2024-02-10 16:47:00,2024-02-10,16,Saturday,1,Refunded,1,541.14,82.8,0.0,623.94,121.76,Corporate,,Driver unavailable,0,
ORD007658,R051,D174,2024-02-10 19:20:00,2024-02-10,19,Saturday,1,Delivered,2,649.3,119.09,0.0,768.39,125.31,Cash,36.3,,0,4.6
ORD007659,R052,D277,2024-02-10 18:07:00,2024-02-10,18,Saturday,1,Cancelled,5,11756.24,195.66,1438.37,10513.53,3409.31,UberCash,,Customer cancelled,0,
ORD007660,R122,D123,2024-02-10 12:26:00,2024-02-10,12,Saturday,1,Delivered,5,9791.97,237.58,155.71,9873.84,2996.34,Card,48.1,,1,4.1
ORD007661,R159,D262,2024-02-10 19:39:00,2024-02-10,19,Saturday,1,Delivered,4,2962.53,171.02,0.0,3133.55,663.61,Corporate,41.3,,1,3.5
ORD007662,R078,D285,2024-02-10 23:05:00,2024-02-10,23,Saturday,1,Delivered,3,1588.83,171.03,0.0,1759.86,371.79,Cash,16.3,,1,3.2
ORD007663,R142,D028,2024-02-10 16:10:00,2024-02-10,16,Saturday,1,Delivered,4,2973.77,243.74,0.0,3217.51,785.08,Card,26.8,,1,
ORD007664,R172,D293,2024-02-10 09:57:00,2024-02-10,9,Saturday,1,Delivered,1,217.87,214.24,0.0,432.11,40.52,Corporate,27.8,,1,
ORD007665,R035,D261,2024-02-10 11:28:00,2024-02-10,11,Saturday,1,Refunded,1,274.53,109.84,0.0,384.37,50.79,Corporate,,,0,
ORD007666,R125,D063,2024-02-10 09:51:00,2024-02-10,9,Saturday,1,Delivered,2,391.06,81.62,0.0,472.68,84.08,Card,40.4,,1,
ORD007667,R025,D184,2024-02-10 14:48:00,2024-02-10,14,Saturday,1,Cancelled,1,2139.89,231.76,134.86,2236.79,663.37,Corporate,,Restaurant rejected,0,
ORD007668,R004,D247,2024-02-10 12:02:00,2024-02-10,12,Saturday,1,Cancelled,1,433.22,153.9,0.0,587.12,111.77,Corporate,,,0,
ORD007669,R130,D077,2024-02-10 08:17:00,2024-02-10,8,Saturday,1,Delivered,3,3628.26,94.55,498.11,3224.7,1150.16,UberCash,43.8,,0,3.2
ORD007670,R067,D014,2024-02-10 21:33:00,2024-02-10,21,Saturday,1,Delivered,4,2153.0,98.31,0.0,2251.31,497.34,Corporate,16.6,,0,3.1
ORD007671,R065,D065,2024-02-10 09:09:00,2024-02-10,9,Saturday,1,Delivered,3,2815.36,96.42,0.0,2911.78,731.99,Corporate,31.3,,1,3.3
ORD007672,R127,D082,2024-02-10 01:54:00,2024-02-10,1,Saturday,1,Delivered,3,8062.53,235.29,0.0,8297.82,2555.82,Corporate,41.0,,1,3.8
ORD007673,R016,D094,2024-02-10 13:12:00,2024-02-10,13,Saturday,1,Delivered,4,7983.4,191.45,0.0,8174.85,2395.02,UberCash,57.1,,1,3.4
ORD007674,R158,D264,2024-02-10 20:48:00,2024-02-10,20,Saturday,1,Delivered,3,6657.01,200.84,0.0,6857.85,1877.28,UberCash,47.4,,0,4.6
ORD007675,R137,D224,2024-02-10 10:47:00,2024-02-10,10,Saturday,1,Delivered,3,668.91,242.07,0.0,910.98,121.74,Cash,40.6,,1,3.9
ORD007676,R118,D217,2024-02-10 02:14:00,2024-02-10,2,Saturday,1,Delivered,2,897.17,133.88,0.0,1031.05,172.26,Card,38.8,,0,3.8
ORD007677,R116,D184,2024-02-10 11:26:00,2024-02-10,11,Saturday,1,Delivered,3,3584.18,193.98,0.0,3778.16,1125.43,Cash,43.4,,1,
ORD007678,R099,D072,2024-02-10 20:06:00,2024-02-10,20,Saturday,1,Delivered,1,732.62,228.67,0.0,961.29,175.83,Card,21.1,,0,
ORD007679,R070,D027,2024-02-10 20:30:00,2024-02-10,20,Saturday,1,Delivered,2,1452.73,98.46,148.63,1402.56,338.49,Corporate,26.2,,1,4.4
ORD007680,R006,D276,2024-02-10 12:53:00,2024-02-10,12,Saturday,1,Delivered,3,7728.0,212.38,0.0,7940.38,2310.67,Cash,38.4,,1,3.0
ORD007681,R183,D108,2024-02-10 12:07:00,2024-02-10,12,Saturday,1,Delivered,3,531.27,86.14,0.0,617.41,113.16,Corporate,25.0,,1,3.4
ORD007682,R145,D073,2024-02-10 11:02:00,2024-02-10,11,Saturday,1,Delivered,4,4885.98,138.77,599.81,4424.94,1553.74,UberCash,44.5,,1,
ORD007683,R098,D277,2024-02-10 17:48:00,2024-02-10,17,Saturday,1,Delivered,2,4093.41,178.69,219.57,4052.53,1187.09,UberCash,48.2,,1,
ORD007684,R137,D294,2024-02-10 12:25:00,2024-02-10,12,Saturday,1,Delivered,2,490.55,83.87,45.42,529.0,89.28,Cash,36.9,,1,
ORD007685,R062,D267,2024-02-10 21:39:00,2024-02-10,21,Saturday,1,Delivered,3,696.85,196.64,139.28,754.21,140.76,Corporate,29.8,,1,3.6
ORD007686,R003,D188,2024-02-10 15:30:00,2024-02-10,15,Saturday,1,Refunded,4,5853.3,132.85,0.0,5986.15,1662.34,Card,,Restaurant rejected,0,
ORD007687,R010,D087,2024-02-10 07:37:00,2024-02-10,7,Saturday,1,Cancelled,3,1670.74,247.89,0.0,1918.63,446.09,Corporate,,Driver unavailable,0,
ORD007688,R180,D263,2024-02-10 11:45:00,2024-02-10,11,Saturday,1,Delivered,2,397.55,81.29,0.0,478.84,73.15,Card,20.2,,1,
ORD007689,R123,D161,2024-02-10 12:29:00,2024-02-10,12,Saturday,1,Cancelled,4,7980.7,160.4,0.0,8141.1,2386.23,UberCash,,Driver unavailable,0,
ORD007690,R078,D285,2024-02-10 09:33:00,2024-02-10,9,Saturday,1,Delivered,2,1279.74,193.26,0.0,1473.0,299.46,UberCash,37.1,,0,4.2
ORD007691,R160,D163,2024-02-10 23:31:00,2024-02-10,23,Saturday,1,Refunded,3,1099.44,167.74,0.0,1267.18,256.17,Cash,,Customer cancelled,0,
ORD007692,R125,D198,2024-02-10 17:02:00,2024-02-10,17,Saturday,1,Delivered,5,1011.86,90.93,0.0,1102.79,217.55,Corporate,19.1,,1,3.1
ORD007693,R135,D199,2024-02-10 12:41:00,2024-02-10,12,Saturday,1,Delivered,1,2009.63,174.28,0.0,2183.91,566.72,Corporate,59.9,,0,4.6
ORD007694,R184,D178,2024-02-10 21:49:00,2024-02-10,21,Saturday,1,Delivered,1,1174.89,88.64,0.0,1263.53,341.89,Corporate,27.8,,1,4.0
ORD007695,R194,D142,2024-02-10 13:25:00,2024-02-10,13,Saturday,1,Delivered,1,240.16,132.86,0.0,373.02,50.19,Cash,23.7,,1,
ORD007696,R022,D263,2024-02-10 20:52:00,2024-02-10,20,Saturday,1,Delivered,5,11632.59,177.17,0.0,11809.76,3641.0,Corporate,53.6,,1,
ORD007697,R049,D017,2024-02-10 13:52:00,2024-02-10,13,Saturday,1,Delivered,2,383.55,107.17,3.96,486.76,79.78,Card,15.4,,0,4.1
ORD007698,R009,D257,2024-02-10 17:19:00,2024-02-10,17,Saturday,1,Cancelled,5,7111.08,237.6,0.0,7348.68,2190.21,Cash,,Restaurant rejected,0,
ORD007699,R043,D115,2024-02-10 12:49:00,2024-02-10,12,Saturday,1,Delivered,2,2938.79,229.68,0.0,3168.47,911.02,Cash,36.9,,1,
ORD007700,R012,D006,2024-02-10 21:18:00,2024-02-10,21,Saturday,1,Delivered,5,13352.61,238.94,2235.23,11356.32,3698.67,Cash,60.5,,1,4.4
ORD007701,R013,D191,2024-02-10 19:32:00,2024-02-10,19,Saturday,1,Delivered,1,357.85,101.06,0.0,458.91,73.0,Card,18.7,,1,
ORD007702,R196,D005,2024-02-10 14:41:00,2024-02-10,14,Saturday,1,Cancelled,5,1964.95,113.43,47.74,2030.64,491.24,Cash,,Timeout,0,
ORD007703,R085,D027,2024-02-10 21:08:00,2024-02-10,21,Saturday,1,Delivered,5,1424.48,162.35,0.0,1586.83,263.53,Card,15.9,,0,4.4
ORD007704,R025,D075,2024-02-10 13:50:00,2024-02-10,13,Saturday,1,Delivered,3,6935.29,120.35,735.11,6320.53,2149.94,UberCash,43.8,,1,4.9
ORD007705,R160,D263,2024-02-10 20:37:00,2024-02-10,20,Saturday,1,Delivered,4,2223.76,230.19,0.0,2453.95,518.14,UberCash,20.2,,1,3.2
ORD007706,R136,D120,2024-02-10 15:38:00,2024-02-10,15,Saturday,1,Delivered,3,1587.45,101.23,0.0,1688.68,363.53,Cash,32.5,,1,
ORD007707,R062,D176,2024-02-10 09:42:00,2024-02-10,9,Saturday,1,Cancelled,2,432.73,116.16,0.0,548.89,87.41,UberCash,,Restaurant rejected,0,
ORD007708,R045,D144,2024-02-10 19:42:00,2024-02-10,19,Saturday,1,Delivered,2,442.02,131.27,0.0,573.29,83.1,UberCash,35.7,,1,
ORD007709,R041,D222,2024-02-10 22:39:00,2024-02-10,22,Saturday,1,Delivered,3,900.38,100.5,0.0,1000.88,181.88,Card,27.2,,1,3.8
ORD007710,R144,D096,2024-02-10 12:04:00,2024-02-10,12,Saturday,1,Delivered,3,2092.42,120.91,0.0,2213.33,466.61,Card,19.9,,1,
ORD007711,R030,D237,2024-02-10 11:39:00,2024-02-10,11,Saturday,1,Delivered,4,1188.46,125.23,0.0,1313.69,240.07,Card,26.6,,1,
ORD007712,R037,D222,2024-02-10 18:04:00,2024-02-10,18,Saturday,1,Delivered,5,2079.19,218.54,31.34,2266.39,467.82,UberCash,42.7,,0,
ORD007713,R152,D094,2024-02-10 11:04:00,2024-02-10,11,Saturday,1,Delivered,1,1681.76,85.81,0.0,1767.57,477.62,Corporate,41.8,,1,3.8
ORD007714,R057,D134,2024-02-10 18:17:00,2024-02-10,18,Saturday,1,Delivered,3,5263.36,239.42,0.0,5502.78,1468.48,Cash,49.7,,1,4.6
ORD007715,R154,D047,2024-02-10 15:16:00,2024-02-10,15,Saturday,1,Delivered,1,208.55,111.67,10.93,309.29,39.62,Corporate,16.6,,0,3.6
ORD007716,R079,D001,2024-02-10 20:10:00,2024-02-10,20,Saturday,1,Delivered,1,239.8,229.74,5.77,463.77,47.0,Card,16.1,,1,3.0
ORD007717,R033,D256,2024-02-10 12:27:00,2024-02-10,12,Saturday,1,Delivered,3,6691.92,144.45,0.0,6836.37,1873.74,Corporate,43.1,,1,
ORD007718,R171,D281,2024-02-10 08:56:00,2024-02-10,8,Saturday,1,Delivered,4,1424.14,159.41,0.0,1583.55,284.83,Corporate,34.4,,1,
ORD007719,R098,D117,2024-02-10 13:34:00,2024-02-10,13,Saturday,1,Delivered,4,7849.47,146.13,0.0,7995.6,2276.35,Cash,54.5,,1,3.8
ORD007720,R059,D281,2024-02-10 13:20:00,2024-02-10,13,Saturday,1,Refunded,2,1904.58,180.76,0.0,2085.34,470.43,Cash,,Restaurant rejected,0,
ORD007721,R192,D243,2024-02-10 19:20:00,2024-02-10,19,Saturday,1,Delivered,4,3763.16,147.97,0.0,3911.13,891.87,Card,40.4,,1,4.3
ORD007722,R045,D086,2024-02-10 12:01:00,2024-02-10,12,Saturday,1,Delivered,1,232.44,93.27,0.0,325.71,43.7,Card,38.8,,1,
ORD007723,R130,D139,2024-02-10 18:43:00,2024-02-10,18,Saturday,1,Cancelled,5,9105.76,86.45,0.0,9192.21,2886.53,Card,,,0,
ORD007724,R196,D179,2024-02-10 01:31:00,2024-02-10,1,Saturday,1,Delivered,3,1478.19,222.88,0.0,1701.07,369.55,Card,25.5,,1,
ORD007725,R158,D106,2024-02-10 12:27:00,2024-02-10,12,Saturday,1,Delivered,5,11416.04,247.55,0.0,11663.59,3219.32,Cash,48.8,,1,4.4
ORD007726,R142,D167,2024-02-10 20:58:00,2024-02-10,20,Saturday,1,Delivered,4,3622.18,123.99,0.0,3746.17,956.26,Cash,23.7,,0,4.2
ORD007727,R026,D170,2024-02-10 11:51:00,2024-02-10,11,Saturday,1,Delivered,1,668.19,142.53,0.0,810.72,155.02,Cash,31.3,,1,4.0
